x,y,z,pr,pg,pb,vr,vg,vb
8779.0390625,1779.7432861328125,41454.453125,0.37254901960784315,0.62745098039215685,1.0,0.23529411764705882,0.76470588235294112,1.0
8712.0673828125,1848.4925537109375,41433.83984375,0.59999999999999998,0.40000000000000002,1.0,0.42745098039215684,0.5725490196078431,1.0
8694.76171875,1857.9298095703125,41447.42578125,0.55294117647058827,0.44705882352941173,1.0,0.43137254901960786,0.56862745098039214,1.0
8728.484375,1842.624267578125,41426.0625,0.58823529411764708,0.41176470588235292,1.0,0.68627450980392157,0.31372549019607843,1.0
8694.755859375,1824.97265625,41450.98828125,0.74509803921568629,0.25490196078431371,1.0,0.48627450980392156,0.51372549019607838,1.0
8713.9384765625,1819.7537841796875,41448.5390625,0.81568627450980391,0.18431372549019609,1.0,0.1764705882352941,0.82352941176470584,1.0
8714.763671875,1825.1383056640625,41455.5703125,0.87058823529411766,0.12941176470588234,1.0,0.15294117647058825,0.84705882352941175,1.0
8702.84765625,1823.0767822265625,41463.98046875,0.8784313725490196,0.1215686274509804,1.0,0.77254901960784317,0.22745098039215683,1.0
8775.521484375,1787.54638671875,41452.0546875,0.43529411764705883,0.56470588235294117,1.0,0.21176470588235294,0.78823529411764703,1.0
8736.4521484375,1821.1046142578125,41451.8046875,0.83137254901960778,0.16862745098039222,1.0,0.5490196078431373,0.4509803921568627,1.0
8708.794921875,1805.328125,41448.3515625,0.76470588235294112,0.23529411764705888,1.0,0.33725490196078434,0.66274509803921566,1.0
8802.43359375,1923.9970703125,41380.6796875,0.074509803921568626,0.92549019607843142,1.0,1.0,0.0,1.0
8751.8779296875,1836.3328857421875,41390.2109375,0.30980392156862746,0.69019607843137254,1.0,0.1803921568627451,0.81960784313725488,1.0
8743.3525390625,1861.1318359375,41423.75,0.46666666666666667,0.53333333333333333,1.0,0.22352941176470587,0.77647058823529413,1.0
8850.9140625,1851.3721923828125,41356.4140625,0.047058823529411764,0.95294117647058818,1.0,0.23137254901960785,0.76862745098039209,1.0
8832.400390625,1818.4619140625,41388.046875,0.090196078431372548,0.90980392156862744,1.0,0.2196078431372549,0.7803921568627451,1.0
8840.142578125,1845.9932861328125,41399.28515625,0.094117647058823528,0.90588235294117647,1.0,0.57647058823529407,0.42352941176470593,1.0
8705.6484375,1878.213134765625,41379.453125,0.18431372549019609,0.81568627450980391,1.0,0.71764705882352942,0.28235294117647058,1.0
8771.7353515625,1866.8778076171875,41345.4921875,0.11764705882352941,0.88235294117647056,1.0,0.59999999999999998,0.40000000000000002,1.0
8835.037109375,1879.858642578125,41417.49609375,0.10980392156862745,0.8901960784313725,1.0,0.43137254901960786,0.56862745098039214,1.0
8739.1611328125,1869.877685546875,41381.109375,0.22745098039215686,0.77254901960784317,1.0,0.93725490196078431,0.062745098039215685,1.0
8777.3427734375,1934.465576171875,41373.9375,0.066666666666666666,0.93333333333333335,1.0,0.23529411764705882,0.76470588235294112,1.0
8712.5947265625,1880.1370849609375,41382.95703125,0.19607843137254902,0.80392156862745101,1.0,0.81568627450980391,0.18431372549019609,1.0
8769.9150390625,1890.624755859375,41388.99609375,0.1764705882352941,0.82352941176470584,1.0,0.25490196078431371,0.74509803921568629,1.0
8761.2529296875,1884.302734375,41423.30859375,0.30980392156862746,0.69019607843137254,1.0,0.2196078431372549,0.7803921568627451,1.0
8763.9931640625,1887.237060546875,41405.3671875,0.23137254901960785,0.76862745098039209,1.0,0.58039215686274503,0.41960784313725497,1.0
8775.0986328125,1927.9046630859375,41400.7109375,0.098039215686274508,0.90196078431372551,1.0,0.38039215686274508,0.61960784313725492,1.0
8833.84765625,1883.4166259765625,41362.71484375,0.062745098039215685,0.93725490196078431,1.0,0.41568627450980389,0.58431372549019611,1.0
8694.0595703125,1925.2818603515625,41363.36328125,0.066666666666666666,0.93333333333333335,1.0,0.44313725490196076,0.55686274509803924,1.0
8724.28515625,1835.3853759765625,41457.65625,0.87058823529411766,0.12941176470588234,1.0,0.55294117647058827,0.44705882352941173,1.0
8715.62109375,1825.402587890625,41462.1171875,0.9137254901960784,0.086274509803921595,1.0,0.37647058823529411,0.62352941176470589,1.0
8717.90625,1820.8154296875,41465.671875,0.94117647058823528,0.058823529411764719,1.0,0.5725490196078431,0.4274509803921569,1.0
8714.734375,1812.8814697265625,41484.39453125,0.97647058823529409,0.02352941176470591,1.0,0.90196078431372551,0.098039215686274495,1.0
8725.2265625,1815.0338134765625,41479.0390625,0.97254901960784312,0.027450980392156876,1.0,0.49803921568627452,0.50196078431372548,1.0
8728.5712890625,1798.7427978515625,41488.953125,0.86274509803921573,0.13725490196078427,1.0,0.75686274509803919,0.24313725490196081,1.0
8726.193359375,1815.970703125,41487.61328125,0.98039215686274506,0.019607843137254943,1.0,0.44705882352941173,0.55294117647058827,1.0
8732.935546875,1811.327392578125,41484.4453125,0.94117647058823528,0.058823529411764719,1.0,0.32941176470588235,0.67058823529411771,1.0
8727.537109375,1809.4208984375,41487.53515625,0.94901960784313721,0.050980392156862786,1.0,0.3411764705882353,0.6588235294117647,1.0
8711.45703125,1817.4429931640625,41502.96484375,0.96078431372549022,0.039215686274509776,1.0,0.58431372549019611,0.41568627450980389,1.0
8714.3037109375,1813.74267578125,41476.3125,0.96470588235294119,0.035294117647058809,1.0,0.30588235294117649,0.69411764705882351,1.0
8709.9951171875,1803.12255859375,41511.921875,0.84313725490196079,0.15686274509803921,1.0,0.16078431372549018,0.83921568627450982,1.0
8733.724609375,1800.531982421875,41507.9140625,0.79607843137254897,0.20392156862745103,1.0,0.48627450980392156,0.51372549019607838,1.0
8726.54296875,1816.31591796875,41512.04296875,0.90196078431372551,0.098039215686274495,1.0,0.52549019607843139,0.47450980392156861,1.0
8760.8310546875,1785.1153564453125,41489.9375,0.54509803921568623,0.45490196078431377,1.0,0.26666666666666666,0.73333333333333339,1.0
8745.916015625,1814.7510986328125,41470.5859375,0.86274509803921573,0.13725490196078427,1.0,0.41568627450980389,0.58431372549019611,1.0
8744.62109375,1788.272705078125,41500.0390625,0.6588235294117647,0.3411764705882353,1.0,0.66666666666666663,0.33333333333333337,1.0
8767.048828125,1783.886962890625,41493.9609375,0.4823529411764706,0.51764705882352935,1.0,0.73333333333333328,0.26666666666666672,1.0
8738.0634765625,1799.13720703125,41509.2890625,0.75686274509803919,0.24313725490196081,1.0,0.76470588235294112,0.23529411764705888,1.0
8722.6591796875,1805.755859375,41501.6953125,0.90588235294117647,0.094117647058823528,1.0,0.36862745098039218,0.63137254901960782,1.0
8713.6123046875,1809.6578369140625,41471.0390625,0.92941176470588238,0.070588235294117618,1.0,0.43137254901960786,0.56862745098039214,1.0
8716.5595703125,1789.4677734375,41483.828125,0.79607843137254897,0.20392156862745103,1.0,0.68627450980392157,0.31372549019607843,1.0
8729.5888671875,1783.799560546875,41485.01171875,0.71372549019607845,0.28627450980392155,1.0,0.47058823529411764,0.52941176470588236,1.0
8718.2939453125,1831.5489501953125,41461.23828125,0.90196078431372551,0.098039215686274495,1.0,0.47058823529411764,0.52941176470588236,1.0
8712.6884765625,1850.06591796875,41450.984375,0.71764705882352942,0.28235294117647058,1.0,0.28627450980392155,0.71372549019607845,1.0
8693.8818359375,1841.9312744140625,41466.78515625,0.76862745098039209,0.23137254901960791,1.0,0.5607843137254902,0.4392156862745098,1.0
8703.05859375,1855.1688232421875,41467.515625,0.72941176470588232,0.27058823529411768,1.0,0.46274509803921571,0.53725490196078429,1.0
8738.4130859375,1824.42578125,41429.89453125,0.6470588235294118,0.3529411764705882,1.0,0.59607843137254901,0.40392156862745099,1.0
8767.626953125,1818.48681640625,41428.5703125,0.49803921568627452,0.50196078431372548,1.0,0.45490196078431372,0.54509803921568634,1.0
8745.4130859375,1854.2015380859375,41431.48828125,0.55294117647058827,0.44705882352941173,1.0,0.5490196078431373,0.4509803921568627,1.0
8780.1044921875,1841.53515625,41431.8203125,0.42745098039215684,0.5725490196078431,1.0,0.3411764705882353,0.6588235294117647,1.0
8747.416015625,1829.242431640625,41456.98828125,0.81176470588235294,0.18823529411764706,1.0,0.58039215686274503,0.41960784313725497,1.0
8745.16015625,1831.094482421875,41457.40234375,0.82352941176470584,0.17647058823529416,1.0,0.43137254901960786,0.56862745098039214,1.0
8740.4580078125,1821.406494140625,41461.015625,0.87058823529411766,0.12941176470588234,1.0,0.50980392156862742,0.49019607843137258,1.0
8751.2646484375,1827.3916015625,41462.22265625,0.81568627450980391,0.18431372549019609,1.0,0.94901960784313721,0.050980392156862786,1.0
8759.9140625,1854.515625,41455.5703125,0.63137254901960782,0.36862745098039218,1.0,0.36078431372549019,0.63921568627450975,1.0
8774.8916015625,1854.4146728515625,41461.78125,0.55294117647058827,0.44705882352941173,1.0,0.76470588235294112,0.23529411764705888,1.0
8697.087890625,1774.2235107421875,41480.61328125,0.59607843137254901,0.40392156862745099,1.0,0.40784313725490196,0.59215686274509804,1.0
8710.3076171875,1795.6114501953125,41490.28515625,0.85098039215686272,0.14901960784313728,1.0,0.63137254901960782,0.36862745098039218,1.0
8728.2353515625,1775.383544921875,41483.55859375,0.61960784313725492,0.38039215686274508,1.0,0.4392156862745098,0.5607843137254902,1.0
8744.80078125,1810.3258056640625,41511.54296875,0.7803921568627451,0.2196078431372549,1.0,0.50980392156862742,0.49019607843137258,1.0
8736.9150390625,1916.4427490234375,41322.55859375,0.050980392156862744,0.94901960784313721,1.0,0.45098039215686275,0.5490196078431373,1.0
